Mon, 13 Jan 2014 13:38:24 CET: class RSSThread, method run, Visiting: http://newsfeed.zeit.de/wissen/index
Mon, 13 Jan 2014 13:38:50 CET: class RSSThread, method run, Visiting: http://feeds.washingtonpost.com/rss/politics
Mon, 13 Jan 2014 13:39:24 CET: class RSSThread, method run, Visiting: http://rss.cnn.com/rss/edition_technology.rss
Mon, 13 Jan 2014 13:39:51 CET: class RSSThread, method run, Visiting: http://www.faz.net/rss/aktuell/gesellschaft/
Mon, 13 Jan 2014 13:40:24 CET: class RSSThread, method run, Visiting: http://www.faz.net/rss/aktuell/feuilleton/
Mon, 13 Jan 2014 13:40:51 CET: class RSSThread, method run, Visiting: http://newsfeed.zeit.de/wissen/index
Mon, 13 Jan 2014 13:41:25 CET: class RSSThread, method run, Visiting: http://rss.cnn.com/rss/edition_entertainment.rss
Mon, 13 Jan 2014 13:41:51 CET: class RSSThread, method run, Visiting: http://rss.cnn.com/rss/edition_technology.rss
Mon, 13 Jan 2014 13:42:25 CET: class RSSThread, method run, Visiting: http://www.faz.net/rss/aktuell/wissen/
Mon, 13 Jan 2014 13:42:51 CET: class RSSThread, method run, Visiting: http://www.faz.net/rss/aktuell/feuilleton/
